model,score_test,mean_squared_error,mean_absolute_error,pearsonr,root_mean_squared_error,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBMXT_BAG_L1,-2.089039848673245,-2.089039848673245,-1.3063094951338792,,-1.445351116052167,-3.3202708602819477,0.9509119987487793,0.38913393020629883,15.542283296585083,0.9509119987487793,0.38913393020629883,15.542283296585083,1,True,1
WeightedEnsemble_L2,-2.089039848673245,-2.089039848673245,-1.3063094951338792,,-1.445351116052167,-3.3202708602819477,0.9528207778930664,0.38953185081481934,15.545764923095703,0.0019087791442871094,0.0003979206085205078,0.003481626510620117,2,True,2
