model,score_test,mean_squared_error,mean_absolute_error,pearsonr,root_mean_squared_error,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,-0.5758095560288041,-0.5758095560288041,-0.5908196701853387,0.6966625285144602,-0.7588211620855102,-0.5269766654686492,4.215778589248657,3.4681594371795654,48.30743908882141,0.0056743621826171875,0.0004482269287109375,0.2187502384185791,2,True,10
CatBoost_BAG_L1,-0.568573079039785,-0.568573079039785,-0.6086795719118575,0.7012805011946696,-0.7540378498721301,-0.5558278877713527,0.9129810333251953,0.8133907318115234,13.690361022949219,0.9129810333251953,0.8133907318115234,13.690361022949219,1,True,4
RandomForestMSE_BAG_L1,-0.5197588656946063,-0.5197588656946063,-0.5646147497479242,0.7405117368757468,-0.7209430391470648,-0.5651648642379011,0.24397015571594238,0.16145753860473633,1.504976749420166,0.24397015571594238,0.16145753860473633,1.504976749420166,1,True,3
ExtraTreesMSE_BAG_L1,-0.500895013817739,-0.500895013817739,-0.5525736974564547,0.7467992614379226,-0.7077393685656741,-0.5662244112404307,0.9712092876434326,0.15904927253723145,1.5902490615844727,0.9712092876434326,0.15904927253723145,1.5902490615844727,1,True,5
NeuralNetTorch_BAG_L1,-0.7403400945803839,-0.7403400945803839,-0.6349380104887259,0.5979115801431415,-0.8604301799567377,-0.5714347468016482,1.69667649269104,2.2540805339813232,16.49443793296814,1.69667649269104,2.2540805339813232,16.49443793296814,1,True,8
LightGBM_BAG_L1,-0.5358394432913391,-0.5358394432913391,-0.5883611253351192,0.7230063857365134,-0.7320105486202635,-0.5728373784790262,0.5943076610565186,0.09924030303955078,4.846805095672607,0.5943076610565186,0.09924030303955078,4.846805095672607,1,True,2
LightGBMXT_BAG_L1,-0.562889858455775,-0.562889858455775,-0.5999948183647851,0.7047090728390311,-0.7502598606188225,-0.5736351270468896,0.6252291202545166,0.07428693771362305,2.4650042057037354,0.6252291202545166,0.07428693771362305,2.4650042057037354,1,True,1
NeuralNetFastAI_BAG_L1,-0.5451422604591685,-0.5451422604591685,-0.5882380780947765,0.7160505647545962,-0.7383374976656465,-0.6208502707063602,3.4912109375,2.912665605545044,8.970441579818726,3.4912109375,2.912665605545044,8.970441579818726,1,True,6
XGBoost_BAG_L1,-0.51759452759258,-0.51759452759258,-0.5642030868081667,0.7470552788978964,-0.7194404267154995,-0.6633771081497828,0.2579014301300049,0.3609795570373535,102.23324608802795,0.2579014301300049,0.3609795570373535,102.23324608802795,1,True,7
LightGBMLarge_BAG_L1,-0.9072053528741735,-0.9072053528741735,-0.7722825834209363,0.753751488713598,-0.9524732819739216,-1.0499730799011004,0.6292374134063721,0.24119067192077637,16.313640832901,0.6292374134063721,0.24119067192077637,16.313640832901,1,True,9
