model,score_test,mean_squared_error,mean_absolute_error,pearsonr,root_mean_squared_error,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,-0.4415810900586809,-0.4415810900586809,-0.5064258424819531,0.7796778541808103,-0.6645156808222669,-0.4196543565939085,0.8482666015625,0.27863550186157227,24.94076704978943,0.003154277801513672,0.0004353523254394531,0.10761380195617676,2,True,5
LightGBMXT_BAG_L1,-0.4428437052690036,-0.4428437052690036,-0.5091680904828751,0.7784146705717083,-0.6654650293358799,-0.42369850720910973,0.6305794715881348,0.12073755264282227,21.85605764389038,0.6305794715881348,0.12073755264282227,21.85605764389038,1,True,1
RandomForestMSE_BAG_L1,-0.47299921729895966,-0.47299921729895966,-0.5042675311114725,0.7674184722922074,-0.6877493855315028,-0.47837129762906333,0.21453285217285156,0.15746259689331055,2.977095603942871,0.21453285217285156,0.15746259689331055,2.977095603942871,1,True,3
CatBoost_BAG_L1,-0.5018445675152197,-0.5018445675152197,-0.5497161191118759,0.7561464005761703,-0.708409886658296,-0.482069650432971,1.0238525867462158,0.6673464775085449,6.309420347213745,1.0238525867462158,0.6673464775085449,6.309420347213745,1,True,4
LightGBM_BAG_L1,-0.5424144744896258,-0.5424144744896258,-0.5500365610035023,0.7219049938027028,-0.7364879323448726,-0.48644552183456546,0.5934329032897949,0.1513667106628418,60.03003144264221,0.5934329032897949,0.1513667106628418,60.03003144264221,1,True,2
